#Thorlabs FTS
[SpectrumHeader]
"#Date	20240416"
"#Time	12150949"
"#GMTTime	10150949"
"#XAxisUnit	nm_air"
"#YAxisUnit	intensity"
"#Average	1"
"#RollingAverage	0"
"#SpectrumSmooth	0"
"#SSmoothParam1	0"
"#SSmoothParam2	0"
"#SSmoothParam3	0"
"#SSmoothParam4	0"
"#IntegrationTime	0.001500"
"#TriggerMode	0"
"#InterferometerSerial	M00311842"
"#Source	"
"#AirMeasureOpt	0"
"#WnrMin	0.000000"
"#WnrMax	0.000000"
"#Length	3648"
"#Resolution	0.0000000000e+000"
"#ADC	0"
"#Instrument	0"
"#InstrModel	CCS175"
"#Type	emission"
"9.389960327e+002	1.649791724e-003"
"9.391669312e+002	-5.021105171e-004"
"9.393377686e+002	9.711148450e-004"
"9.395086670e+002	-1.809804933e-003"
"9.396795044e+002	1.384942210e-003"
"9.398504028e+002	-3.034733818e-004"
"9.400212402e+002	9.380086558e-004"
"9.401921387e+002	-3.365795710e-004"
"9.403630371e+002	1.235964359e-003"
"9.405339355e+002	-2.538140980e-004"
"9.407047729e+002	9.545617504e-004"
"9.408756714e+002	-1.876017341e-004"
"9.410465698e+002	7.890308043e-004"
"9.412174683e+002	1.070433413e-003"
"9.413883667e+002	5.572874798e-004"
"9.415592651e+002	4.745220358e-004"
"9.417301636e+002	6.897122366e-004"
"9.419010620e+002	9.876679396e-004"
"9.420719604e+002	9.545617504e-004"
"9.422428589e+002	-1.511849230e-003"
"9.424137573e+002	1.020774129e-003"
"9.425846558e+002	-6.841945578e-004"
"9.427555542e+002	6.069467636e-004"
"9.429264526e+002	9.380086703e-005"
"9.430974121e+002	1.235964359e-003"
"9.432683105e+002	-2.703671926e-004"
"9.434392090e+002	7.393715205e-004"
"9.436101074e+002	-1.031809486e-003"
"9.437810669e+002	1.318729832e-003"
"9.439519653e+002	-7.173007180e-005"
"9.441229248e+002	5.572874798e-004"
"9.442938232e+002	-1.015256392e-003"
"9.444647827e+002	9.545617504e-004"
"9.446356812e+002	2.427787113e-004"
"9.448066406e+002	1.484260778e-003"
"9.449775391e+002	-5.517697900e-006"
"9.451484985e+002	5.407343851e-004"
"9.453194580e+002	2.924379951e-004"
"9.454903564e+002	9.049024666e-004"
"9.456613159e+002	-3.696857602e-004"
"9.458322754e+002	7.228184259e-004"
"9.460032349e+002	3.420972789e-004"
"9.461741943e+002	6.069467636e-004"
"9.463450928e+002	5.241812905e-004"
"9.465160522e+002	1.384942210e-003"
"9.466870117e+002	-7.173007471e-004"
"9.468579712e+002	1.053880318e-003"
"9.470289307e+002	-8.662785986e-004"
"9.471998901e+002	7.062653312e-004"
"9.473708496e+002	-3.531326656e-004"
"9.475418091e+002	9.711148450e-004"
"9.477127686e+002	-4.690043279e-004"
"9.478837891e+002	4.579689412e-004"
"9.480547485e+002	-3.531326656e-004"
"9.482257080e+002	5.407343851e-004"
"9.483966675e+002	-8.497255039e-004"
"9.485676880e+002	1.533920062e-003"
"9.487386475e+002	-4.855574225e-004"
"9.489096069e+002	1.186305075e-003"
"9.490806274e+002	-8.166193147e-004"
"9.492515869e+002	6.566060474e-004"
"9.494226074e+002	4.083096574e-004"
"9.495935669e+002	7.724777097e-004"
"9.497645874e+002	1.434601436e-004"
"9.499355469e+002	7.393715205e-004"
"9.501065674e+002	-8.828316641e-005"
"9.502775269e+002	1.153198886e-003"
"9.504485474e+002	-9.655971662e-004"
"9.506195679e+002	1.103539580e-005"
"9.507905273e+002	-5.186636117e-004"
"9.509615479e+002	7.393715205e-004"
"9.511325684e+002	-8.000662201e-004"
"9.513035889e+002	1.351836021e-003"
"9.514746094e+002	6.069467781e-005"
"9.516455688e+002	1.235964359e-003"
"9.518165894e+002	-8.166193147e-004"
"9.519876099e+002	8.055838989e-004"
"9.521586304e+002	-8.166193147e-004"
"9.523296509e+002	1.219411264e-003"
"9.525006714e+002	-2.869202872e-004"
"9.526716919e+002	4.910751013e-004"
"9.528427124e+002	4.414158466e-004"
"9.530137329e+002	1.533920062e-003"
"9.531848145e+002	-1.048362610e-004"
"9.533558350e+002	1.004221034e-003"
"9.535268555e+002	-1.346318284e-003"
"9.536978760e+002	1.004221034e-003"
"9.538689575e+002	-5.848759902e-004"
"9.540399780e+002	3.917565627e-004"
"9.542109985e+002	-1.263552811e-003"
"9.543820801e+002	7.724777097e-004"
"9.545531006e+002	-1.131128054e-003"
"9.547241211e+002	4.414158466e-004"
"9.548952026e+002	-6.841945578e-004"
"9.550662231e+002	1.567026251e-003"
"9.552373047e+002	-5.021105171e-004"
"9.554083862e+002	1.037327223e-003"
"9.555794067e+002	-1.064915676e-003"
"9.557504883e+002	9.545617504e-004"
"9.559215088e+002	-6.179821794e-004"
"9.560925903e+002	1.335282926e-003"
"9.562636719e+002	-4.358981387e-004"
"9.564347534e+002	1.070433413e-003"
"9.566057739e+002	3.917565627e-004"
"9.567768555e+002	5.572874798e-004"
"9.569479370e+002	6.897122366e-004"
"9.571190186e+002	9.711148450e-004"
"9.572901001e+002	4.083096574e-004"
"9.574611816e+002	6.566060474e-004"
"9.576322632e+002	-6.841945578e-004"
"9.578033447e+002	9.711148450e-004"
"9.579744263e+002	-1.379424502e-004"
"9.581455078e+002	4.248627520e-004"
"9.583165894e+002	1.931194274e-004"
"9.584876709e+002	5.903936690e-004"
"9.586587524e+002	-2.207079233e-004"
"9.588298340e+002	7.062653312e-004"
"9.590009155e+002	-2.207079233e-004"
"9.591720581e+002	6.069467636e-004"
"9.593431396e+002	-5.021105171e-004"
"9.595142212e+002	1.202858170e-003"
"9.596853027e+002	-4.193450441e-004"
"9.598564453e+002	9.049024666e-004"
"9.600275269e+002	-2.107760636e-003"
"9.601986694e+002	3.255441843e-004"
"9.603697510e+002	7.724777097e-004"
"9.605408936e+002	-7.835131255e-004"
"9.607119751e+002	8.055838989e-004"
"9.608831177e+002	-1.164234243e-003"
"9.610541992e+002	9.711148450e-004"
"9.612253418e+002	5.076281959e-004"
"9.613964233e+002	1.964300405e-003"
"9.615675659e+002	-1.429083757e-003"
"9.617387085e+002	7.062653312e-004"
"9.619097900e+002	-7.173007180e-005"
"9.620809326e+002	1.335282926e-003"
"9.622520752e+002	-9.490440716e-004"
"9.624232178e+002	3.752034681e-004"
"9.625942993e+002	-8.828316641e-005"
"9.627654419e+002	9.876679396e-004"
"9.629365845e+002	-3.200264764e-004"
"9.631077271e+002	4.083096574e-004"
"9.632788696e+002	-2.207079233e-004"
"9.634500122e+002	8.386900881e-004"
"9.636211548e+002	-6.345352740e-004"
"9.637922974e+002	1.202858170e-003"
"9.639634399e+002	-3.696857602e-004"
"9.641345825e+002	1.202858170e-003"
"9.643057251e+002	-5.021105171e-004"
"9.644769287e+002	1.500813873e-003"
"9.646480713e+002	-1.876017341e-004"
"9.648192139e+002	1.517366967e-003"
"9.649903564e+002	-5.186636117e-004"
"9.651614990e+002	5.076281959e-004"
"9.653327026e+002	-2.207079233e-004"
"9.655038452e+002	9.049024666e-004"
"9.656749878e+002	5.738405744e-004"
"9.658461914e+002	1.467707683e-003"
"9.660173340e+002	-1.263552811e-003"
"9.661885376e+002	6.731591420e-004"
"9.663596802e+002	-1.048362581e-003"
"9.665308838e+002	1.070433413e-003"
"9.667020264e+002	-1.114574960e-003"
"9.668732300e+002	1.749110292e-003"
"9.670443726e+002	-3.696857602e-004"
"9.672155762e+002	1.053880318e-003"
"9.673867188e+002	2.593318059e-004"
"9.675579224e+002	6.234998582e-004"
"9.677291260e+002	-3.200264764e-004"
"9.679003296e+002	4.414158466e-004"
"9.680714722e+002	-9.655971662e-004"
"9.682426758e+002	1.103539602e-003"
"9.684138794e+002	-6.345352740e-004"
"9.685850830e+002	4.745220358e-004"
"9.687562866e+002	-5.517698082e-005"
"9.689274292e+002	4.910751013e-004"
"9.690986328e+002	-1.213893556e-004"
"9.692698364e+002	9.711148450e-004"
"9.694410400e+002	-5.848759902e-004"
"9.696122437e+002	7.724777097e-004"
"9.697834473e+002	4.414158320e-005"
"9.699546509e+002	4.910751013e-004"
"9.701258545e+002	-6.510883686e-004"
"9.702971191e+002	1.285623643e-003"
"9.704683228e+002	-6.676414632e-004"
"9.706395264e+002	9.711148450e-004"
"9.708107300e+002	-7.173007180e-005"
"9.709819336e+002	8.386900881e-004"
"9.711531982e+002	-8.828316932e-004"
"9.713244019e+002	5.903936690e-004"
"9.714956055e+002	-7.173007180e-005"
"9.716668091e+002	6.566060474e-004"
"9.718380737e+002	-6.510883686e-004"
"9.720092773e+002	1.219411264e-003"
"9.721805420e+002	-8.828316932e-004"
"9.723517456e+002	1.401495305e-003"
"9.725230103e+002	-5.517698009e-004"
"9.726942139e+002	6.731591420e-004"
"9.728654785e+002	-6.841945578e-004"
"9.730366821e+002	4.414158466e-004"
"9.732079468e+002	-6.345352740e-004"
"9.733791504e+002	1.368389116e-003"
"9.735504150e+002	-3.696857602e-004"
"9.737216797e+002	7.393715205e-004"
"9.738928833e+002	4.414158466e-004"
"9.740641479e+002	5.076281959e-004"
"9.742354126e+002	-6.179821794e-004"
"9.744066772e+002	6.400529528e-004"
"9.745778809e+002	-8.166193147e-004"
"9.747491455e+002	9.711148450e-004"
"9.749204102e+002	-9.987032972e-004"
"9.750916748e+002	1.434601494e-003"
"9.752629395e+002	-2.207079233e-004"
"9.754342041e+002	1.931194332e-003"
"9.756054688e+002	-2.207079233e-004"
"9.757767334e+002	5.738405744e-004"
"9.759479980e+002	4.745220358e-004"
"9.761192627e+002	1.053880318e-003"
"9.762905273e+002	-7.173007471e-004"
"9.764617920e+002	1.649791724e-003"
"9.766330566e+002	-7.504069363e-004"
"9.768043213e+002	8.221369935e-004"
"9.769755859e+002	-2.207079160e-005"
"9.771468506e+002	1.716004102e-003"
"9.773181763e+002	-6.179821794e-004"
"9.774894409e+002	5.076281959e-004"
"9.776607056e+002	-2.869202872e-004"
"9.778319702e+002	7.393715205e-004"
"9.780032959e+002	-3.034733818e-004"
"9.781745605e+002	1.500813873e-003"
"9.783458862e+002	-6.014290848e-004"
"9.785171509e+002	1.302176737e-003"
"9.786884155e+002	-8.166193147e-004"
"9.788597412e+002	9.214555612e-004"
"9.790310059e+002	-3.862388621e-005"
"9.792023315e+002	2.096725220e-004"
"9.793735962e+002	2.427787113e-004"
"9.795449219e+002	9.214555612e-004"
"9.797161865e+002	-5.517697900e-006"
"9.798875122e+002	1.831875765e-003"
"9.800588379e+002	-9.821502026e-004"
"9.802301025e+002	9.711148450e-004"
"9.804014282e+002	-9.987032972e-004"
"9.805727539e+002	4.083096574e-004"
"9.807440796e+002	-1.098021865e-003"
"9.809153442e+002	9.380086558e-004"
"9.810866699e+002	-3.862388548e-004"
"9.812579956e+002	1.567026251e-003"
"9.814293213e+002	-1.164234243e-003"
"9.816006470e+002	4.745220358e-004"
"9.817719116e+002	-5.517697900e-006"
"9.819432373e+002	1.484260778e-003"
"9.821145630e+002	-4.027919495e-004"
"9.822858887e+002	1.418048400e-003"
"9.824572144e+002	-5.021105171e-004"
"9.826285400e+002	1.103539616e-004"
"9.827998657e+002	9.049024666e-004"
"9.829711914e+002	1.318729832e-003"
"9.831425781e+002	-7.338538417e-004"
"9.833139038e+002	6.897122366e-004"
"9.834852295e+002	1.269070490e-004"
"9.836565552e+002	7.228184259e-004"
"9.838278809e+002	-5.186636117e-004"
"9.839992065e+002	1.583579346e-003"
"9.841705933e+002	1.434601436e-004"
"9.843419189e+002	1.517366967e-003"
"9.845132446e+002	-2.869202872e-004"
"9.846845703e+002	1.169751980e-003"
"9.848559570e+002	1.103539616e-004"
"9.850272827e+002	1.318729832e-003"
"9.851986694e+002	-3.531326656e-004"
"9.853699951e+002	1.269070548e-003"
"9.855413208e+002	-2.869202872e-004"
"9.857127075e+002	1.136645791e-003"
"9.858840332e+002	-1.544955448e-004"
"9.860554199e+002	1.517366967e-003"
"9.862267456e+002	-1.544955448e-004"
"9.863981323e+002	1.418048400e-003"
"9.865695190e+002	-2.538140980e-004"
"9.867408447e+002	5.241812905e-004"
"9.869122314e+002	-8.662785986e-004"
"9.870835571e+002	9.545617504e-004"
"9.872549438e+002	-7.504069363e-004"
"9.874263306e+002	7.724777097e-004"
"9.875977173e+002	-6.841945578e-004"
"9.877690430e+002	1.103539616e-004"
"9.879404297e+002	-1.180787338e-003"
"9.881118164e+002	5.076281959e-004"
"9.882832031e+002	1.103539616e-004"
"9.884545898e+002	9.214555612e-004"
"9.886259155e+002	-2.041548287e-004"
"9.887973022e+002	4.083096574e-004"
"9.889686890e+002	7.228184259e-004"
"9.891400757e+002	1.434601494e-003"
"9.893114624e+002	-5.186636117e-004"
"9.894828491e+002	1.318729832e-003"
"9.896542358e+002	-1.213893556e-004"
"9.898256226e+002	6.400529528e-004"
"9.899970093e+002	-8.497255039e-004"
"9.901683960e+002	3.255441843e-004"
"9.903397827e+002	3.586503735e-004"
"9.905112305e+002	9.711148450e-004"
"9.906826172e+002	-4.855574225e-004"
"9.908540039e+002	1.302176737e-003"
"9.910253906e+002	-9.324909770e-004"
"9.911967773e+002	1.037327223e-003"
"9.913682251e+002	6.234998582e-004"
"9.915396118e+002	6.566060474e-004"
"9.917109985e+002	-7.835131255e-004"
"9.918823853e+002	7.559246151e-004"
"9.920538330e+002	-8.828316932e-004"
"9.922252197e+002	6.400529528e-004"
"9.923966675e+002	-7.173007180e-005"
"9.925680542e+002	1.169751980e-003"
"9.927394409e+002	-2.538140980e-004"
"9.929108887e+002	1.980853500e-003"
"9.930822754e+002	7.724777097e-004"
"9.932537231e+002	5.407343851e-004"
"9.934251099e+002	-6.841945578e-004"
"9.935965576e+002	7.559246151e-004"
"9.937680054e+002	-4.855574225e-004"
"9.939393921e+002	5.076281959e-004"
"9.941108398e+002	-5.352167063e-004"
"9.942822266e+002	5.738405744e-004"
"9.944536743e+002	-2.207079233e-004"
"9.946251221e+002	9.214555612e-004"
"9.947965088e+002	-4.358981387e-004"
"9.949679565e+002	6.069467636e-004"
"9.951394043e+002	-9.324909770e-004"
"9.953108521e+002	1.318729832e-003"
"9.954822388e+002	-5.848759902e-004"
"9.956536865e+002	1.053880318e-003"
"9.958251343e+002	-2.207079233e-004"
"9.959965820e+002	1.020774129e-003"
"9.961680298e+002	-1.213893556e-004"
"9.963394775e+002	9.711148450e-004"
"9.965109253e+002	-2.223632298e-003"
"9.966823730e+002	3.089910897e-004"
"9.968538208e+002	-1.031809486e-003"
"9.970252686e+002	8.552431827e-004"
"9.971967163e+002	-8.662785986e-004"
"9.973681641e+002	5.738405744e-004"
"9.975396118e+002	8.717962774e-004"
"9.977110596e+002	1.070433413e-003"
"9.978825073e+002	-2.869202872e-004"
"9.980539551e+002	5.903936690e-004"
"9.982254028e+002	1.269070490e-004"
"9.983968506e+002	9.876679396e-004"
"9.985683594e+002	-8.828316641e-005"
"9.987398071e+002	1.252517453e-003"
"9.989112549e+002	-8.000662201e-004"
"9.990827026e+002	7.228184259e-004"
"9.992542114e+002	-2.438822528e-003"
"9.994256592e+002	1.765663328e-004"
"9.995971069e+002	-8.331724093e-004"
"9.997686157e+002	3.255441843e-004"
"9.999400635e+002	-2.703671926e-004"
"1.000111511e+003	9.380086558e-004"
"1.000283020e+003	-9.159378824e-004"
"1.000454468e+003	1.732557197e-003"
"1.000625977e+003	-2.538140980e-004"
"1.000797424e+003	1.451154589e-003"
"1.000968933e+003	1.931194274e-004"
"1.001140381e+003	1.517366967e-003"
"1.001311890e+003	1.600132382e-004"
"1.001483337e+003	1.103539602e-003"
"1.001654846e+003	6.566060474e-004"
"1.001826294e+003	3.752034681e-004"
"1.001997803e+003	-6.510883686e-004"
"1.002169312e+003	4.414158466e-004"
"1.002340759e+003	-1.230446622e-003"
"1.002512268e+003	3.917565627e-004"
"1.002683777e+003	1.600132382e-004"
"1.002855225e+003	1.898088143e-003"
"1.003026733e+003	2.593318059e-004"
"1.003198242e+003	8.386900881e-004"
"1.003369751e+003	-6.676414632e-004"
"1.003541199e+003	1.964300405e-003"
"1.003712708e+003	-9.490440716e-004"
"1.003884216e+003	1.153198886e-003"
"1.004055725e+003	3.089910897e-004"
"1.004227234e+003	-4.690043279e-004"
"1.004398743e+003	5.407343851e-004"
"1.004570251e+003	-6.014290848e-004"
"1.004741760e+003	6.069467636e-004"
"1.004913269e+003	-5.848759902e-004"
"1.005084778e+003	7.559246151e-004"
"1.005256287e+003	-5.517698009e-004"
"1.005427795e+003	1.103539602e-003"
"1.005599304e+003	-9.490440716e-004"
"1.005770813e+003	7.062653312e-004"
"1.005942322e+003	-8.166193147e-004"
"1.006113831e+003	6.731591420e-004"
"1.006285339e+003	4.414158320e-005"
"1.006456848e+003	8.386900881e-004"
"1.006628357e+003	-3.531326656e-004"
"1.006799927e+003	6.566060474e-004"
"1.006971436e+003	9.214555612e-004"
"1.007142944e+003	1.086986507e-003"
"1.007314453e+003	7.393715205e-004"
"1.007486023e+003	4.414158466e-004"
"1.007657532e+003	9.380086703e-005"
"1.007829041e+003	8.717962774e-004"
"1.008000610e+003	-6.676414632e-004"
"1.008172119e+003	4.414158466e-004"
"1.008343628e+003	1.765663328e-004"
"1.008515198e+003	8.221369935e-004"
"1.008686707e+003	-3.531326656e-004"
"1.008858215e+003	2.096725162e-003"
"1.009029785e+003	-1.544955448e-004"
"1.009201294e+003	1.037327223e-003"
"1.009372864e+003	-4.855574225e-004"
"1.009544373e+003	1.335282926e-003"
"1.009715942e+003	7.724777242e-005"
"1.009887451e+003	8.883493720e-004"
"1.010059021e+003	1.269070490e-004"
"1.010230591e+003	1.037327223e-003"
"1.010402100e+003	1.765663328e-004"
"1.010573669e+003	6.897122366e-004"
"1.010745178e+003	-1.246999716e-003"
"1.010916748e+003	6.731591420e-004"
"1.011088318e+003	1.931194274e-004"
"1.011259888e+003	7.393715205e-004"
"1.011431396e+003	-2.372610179e-004"
"1.011602966e+003	1.765663328e-004"
"1.011774536e+003	-9.490440716e-004"
"1.011946045e+003	1.285623643e-003"
"1.012117615e+003	-9.987032972e-004"
"1.012289185e+003	1.384942210e-003"
"1.012460754e+003	6.731591420e-004"
"1.012632324e+003	1.401495305e-003"
"1.012803894e+003	-8.828316932e-004"
"1.012975464e+003	1.517366967e-003"
"1.013146973e+003	2.758849005e-004"
"1.013318542e+003	8.055838989e-004"
"1.013490112e+003	-1.246999716e-003"
"1.013661682e+003	1.153198886e-003"
"1.013833252e+003	-5.848759902e-004"
"1.014004822e+003	5.738405744e-004"
"1.014176392e+003	-7.173007180e-005"
"1.014347961e+003	1.070433413e-003"
"1.014519531e+003	1.103539616e-004"
"1.014691101e+003	1.633238629e-003"
"1.014862671e+003	-1.048362610e-004"
"1.015034302e+003	1.302176737e-003"
"1.015205872e+003	-1.114574960e-003"
"1.015377441e+003	1.235964359e-003"
"1.015549011e+003	-5.517698009e-004"
"1.015720581e+003	1.533920062e-003"
"1.015892151e+003	7.724777097e-004"
"1.016063782e+003	3.089910897e-004"
"1.016235352e+003	-3.365795710e-004"
"1.016406921e+003	9.711148450e-004"
"1.016578491e+003	-2.207079160e-005"
"1.016750122e+003	6.400529528e-004"
"1.016921692e+003	-1.213893556e-004"
"1.017093262e+003	9.711148450e-004"
"1.017264893e+003	-3.696857602e-004"
"1.017436462e+003	6.731591420e-004"
"1.017608032e+003	-1.876017341e-004"
"1.017779663e+003	7.393715205e-004"
"1.017951233e+003	-3.531326656e-004"
"1.018122864e+003	8.717962774e-004"
"1.018294434e+003	-3.531326656e-004"
"1.018466003e+003	1.434601494e-003"
"1.018637634e+003	-7.338538417e-004"
"1.018809204e+003	7.393715205e-004"
"1.018980835e+003	-5.021105171e-004"
"1.019152405e+003	9.545617504e-004"
"1.019324036e+003	-1.213893556e-004"
"1.019495667e+003	1.053880318e-003"
"1.019667236e+003	-2.207079233e-004"
"1.019838867e+003	2.758849041e-005"
"1.020010437e+003	-7.504069363e-004"
"1.020182068e+003	9.876679396e-004"
"1.020353699e+003	-3.531326656e-004"
"1.020525269e+003	2.924379951e-004"
"1.020696899e+003	-4.027919495e-004"
"1.020868530e+003	1.269070548e-003"
"1.021040100e+003	-1.213893527e-003"
"1.021211731e+003	1.732557197e-003"
"1.021383362e+003	-1.197340433e-003"
"1.021554993e+003	5.903936690e-004"
"1.021726624e+003	1.053880318e-003"
"1.021898193e+003	1.219411264e-003"
"1.022069824e+003	1.103539616e-004"
"1.022241455e+003	1.302176737e-003"
"1.022413086e+003	-4.855574225e-004"
"1.022584717e+003	1.252517453e-003"
"1.022756348e+003	5.738405744e-004"
"1.022927917e+003	8.717962774e-004"
"1.023099548e+003	-4.855574225e-004"
"1.023271179e+003	2.924379951e-004"
"1.023442810e+003	5.572874798e-004"
"1.023614441e+003	8.055838989e-004"
"1.023786072e+003	1.103539616e-004"
"1.023957703e+003	3.752034681e-004"
"1.024129395e+003	-1.876017341e-004"
"1.024301025e+003	1.020774129e-003"
"1.024472656e+003	-1.213893556e-004"
"1.024644287e+003	1.153198886e-003"
"1.024815918e+003	-2.207079233e-004"
"1.024987549e+003	5.241812905e-004"
"1.025159180e+003	-5.848759902e-004"
"1.025330811e+003	1.550473156e-003"
"1.025502441e+003	1.931194274e-004"
"1.025674072e+003	1.103539602e-003"
"1.025845703e+003	1.765663328e-004"
"1.026017334e+003	9.545617504e-004"
"1.026188965e+003	-8.828316641e-005"
"1.026360596e+003	1.434601494e-003"
"1.026532349e+003	-7.835131255e-004"
"1.026703979e+003	8.717962774e-004"
"1.026875610e+003	2.924379951e-004"
"1.027047241e+003	7.393715205e-004"
"1.027218872e+003	-7.173007180e-005"
"1.027390503e+003	7.062653312e-004"
"1.027562134e+003	-7.504069363e-004"
"1.027733887e+003	6.731591420e-004"
"1.027905518e+003	1.103539580e-005"
"1.028077148e+003	7.559246151e-004"
"1.028248779e+003	3.917565627e-004"
"1.028420410e+003	8.221369935e-004"
"1.028592163e+003	1.037327223e-003"
"1.028763794e+003	1.136645791e-003"
"1.028935425e+003	-1.213893556e-004"
"1.029107056e+003	8.883493720e-004"
"1.029278809e+003	7.724777242e-005"
"1.029450439e+003	1.269070548e-003"
"1.029622070e+003	5.738405744e-004"
"1.029793701e+003	9.711148450e-004"
"1.029965454e+003	5.076281959e-004"
"1.030137085e+003	1.351836021e-003"
"1.030308716e+003	1.765663328e-004"
"1.030480469e+003	1.484260778e-003"
"1.030652100e+003	-6.014290848e-004"
"1.030823730e+003	7.062653312e-004"
"1.030995361e+003	4.414158320e-005"
"1.031167114e+003	1.318729832e-003"
"1.031338745e+003	-1.710486365e-003"
"1.031510376e+003	7.724777097e-004"
"1.031682129e+003	-4.690043279e-004"
"1.031853760e+003	6.566060474e-004"
"1.032025513e+003	-1.048362610e-004"
"1.032197144e+003	5.572874798e-004"
"1.032368774e+003	-3.696857602e-004"
"1.032540527e+003	1.086986507e-003"
"1.032712158e+003	-3.034733818e-004"
"1.032883789e+003	8.552431827e-004"
"1.033055542e+003	-4.855574225e-004"
"1.033227173e+003	7.228184259e-004"
"1.033398926e+003	-4.193450441e-004"
"1.033570557e+003	7.228184259e-004"
"1.033742310e+003	2.262256166e-004"
"1.033913940e+003	5.076281959e-004"
"1.034085571e+003	3.752034681e-004"
"1.034257324e+003	4.414158466e-004"
"1.034428955e+003	-7.504069363e-004"
"1.034600708e+003	5.738405744e-004"
"1.034772339e+003	-2.703671926e-004"
"1.034944092e+003	1.550473156e-003"
"1.035115723e+003	-1.064915676e-003"
"1.035287476e+003	2.758849005e-004"
"1.035459106e+003	-1.015256392e-003"
"1.035630859e+003	9.876679396e-004"
"1.035802490e+003	-1.081468770e-003"
"1.035974243e+003	7.393715205e-004"
"1.036145874e+003	-7.504069363e-004"
"1.036317627e+003	7.393715205e-004"
"1.036489258e+003	-7.007476524e-004"
"1.036661011e+003	8.717962774e-004"
"1.036832764e+003	-2.372610179e-004"
"1.037004395e+003	6.069467636e-004"
"1.037176147e+003	2.262256166e-004"
"1.037347778e+003	1.864981954e-003"
"1.037519531e+003	1.600132382e-004"
"1.037691162e+003	1.037327223e-003"
"1.037862915e+003	-2.207079160e-005"
"1.038034668e+003	8.883493720e-004"
"1.038206299e+003	-8.331724093e-004"
"1.038378052e+003	5.407343851e-004"
"1.038549805e+003	2.593318059e-004"
"1.038721436e+003	9.711148450e-004"
"1.038893188e+003	-1.561508514e-003"
"1.039064819e+003	5.903936690e-004"
"1.039236572e+003	-4.855574225e-004"
"1.039408325e+003	6.897122366e-004"
"1.039579956e+003	-1.346318284e-003"
"1.039751709e+003	9.049024666e-004"
"1.039923462e+003	7.062653312e-004"
"1.040095093e+003	1.931194274e-004"
"1.040266846e+003	4.414158466e-004"
"1.040438599e+003	1.202858170e-003"
"1.040610352e+003	8.055838989e-004"
"1.040781982e+003	9.049024666e-004"
"1.040953735e+003	-9.159378824e-004"
"1.041125488e+003	7.393715205e-004"
"1.041297119e+003	-1.081468770e-003"
"1.041468872e+003	8.386900881e-004"
"1.041640625e+003	-6.841945578e-004"
"1.041812378e+003	9.049024666e-004"
"1.041984009e+003	-9.821502026e-004"
"1.042155762e+003	1.567026251e-003"
"1.042327515e+003	-6.014290848e-004"
"1.042499268e+003	8.717962774e-004"
"1.042670898e+003	1.070433413e-003"
"1.042842651e+003	7.393715205e-004"
"1.043014404e+003	-8.662785986e-004"
"1.043186157e+003	1.120092697e-003"
"1.043357910e+003	-1.346318284e-003"
"1.043529541e+003	6.234998582e-004"
"1.043701294e+003	-8.828316641e-005"
"1.043873047e+003	1.153198886e-003"
"1.044044800e+003	-1.131128054e-003"
"1.044216553e+003	8.055838989e-004"
"1.044388306e+003	-6.345352740e-004"
"1.044559937e+003	1.053880318e-003"
"1.044731689e+003	-1.644273987e-003"
"1.044903442e+003	2.096725220e-004"
"1.045075195e+003	-2.869202872e-004"
"1.045246948e+003	1.765663328e-004"
"1.045418701e+003	-4.690043279e-004"
"1.045590454e+003	1.765663328e-004"
"1.045762085e+003	-1.064915676e-003"
"1.045933838e+003	4.910751013e-004"
"1.046105591e+003	7.393715205e-004"
"1.046277344e+003	7.724777097e-004"
"1.046449097e+003	2.262256166e-004"
"1.046620850e+003	9.380086558e-004"
"1.046792603e+003	-9.490440716e-004"
"1.046964355e+003	8.386900881e-004"
"1.047136108e+003	2.593318059e-004"
"1.047307861e+003	1.235964359e-003"
"1.047479614e+003	-1.213893556e-004"
"1.047651367e+003	1.401495305e-003"
"1.047823120e+003	-8.331724093e-004"
"1.047994873e+003	6.731591420e-004"
"1.048166504e+003	7.890308043e-004"
"1.048338257e+003	2.593318059e-004"
"1.048510010e+003	9.711148450e-004"
"1.048681763e+003	-8.828316932e-004"
"1.048853516e+003	2.427787113e-004"
"1.049025269e+003	-3.862388548e-004"
"1.049197021e+003	7.724777097e-004"
"1.049368774e+003	-1.213893527e-003"
"1.049540527e+003	8.717962774e-004"
"1.049712280e+003	2.758849005e-004"
"1.049884033e+003	9.545617504e-004"
"1.050055786e+003	-2.869202872e-004"
"1.050227539e+003	1.716004102e-003"
"1.050399414e+003	-1.131128054e-003"
"1.050571167e+003	9.380086558e-004"
"1.050742920e+003	-5.352167063e-004"
"1.050914673e+003	6.400529528e-004"
"1.051086426e+003	-1.180787338e-003"
"1.051258179e+003	1.931194274e-004"
"1.051429932e+003	-8.828316641e-005"
"1.051601685e+003	1.103539602e-003"
"1.051773438e+003	-4.855574225e-004"
"1.051945190e+003	1.384942210e-003"
"1.052116943e+003	-1.379424502e-004"
"1.052288696e+003	9.214555612e-004"
"1.052460449e+003	-4.027919495e-004"
"1.052632202e+003	8.055838989e-004"
"1.052804077e+003	-6.841945578e-004"
"1.052975830e+003	1.368389116e-003"
"1.053147583e+003	-4.855574225e-004"
"1.053319336e+003	8.717962774e-004"
"1.053491089e+003	-6.841945578e-004"
"1.053662842e+003	1.384942210e-003"
